review,rating,app
suka eror masa lagi nonton film tiba2 ga bisa di toton film nya di pencarian juga ga ad,3,Netflix
saya kasih 1 bintang karna aneh kok saya gak bisa log in,1,Netflix
gk bisa masuk ahh,1,Netflix
"admin kenapa daftar tonton saya pada hilang, drama china drama Tiongkok semua hilang diakun ku",3,Netflix
Okay,5,Netflix
the best cuma film ny tolong lebih lengkap lagi,5,Netflix
Gk bisa dibuka udh login beberapa kali teramat sgttt mengecewakan netflix ini..,1,Netflix
"tolong lah ini kenapa ga bisa muter film, loading terus, cek di fast.id sinyal aman, udah coba restart hp tetep ga bisa, padahal hp sama laptop udah versi terbaru, payment juga lancar tiap bulannya, dan satu lagi.. tolong lah buat bantuan netflixnya diperbaiki, ini lemot lemot bgt apa apaan nih",1,Netflix
lebih baik versi lama,1,Netflix
jelek masuk!!,1,Netflix
"Gambar berkualitas FHD, Suara jernih dan hemat dikantong untuk ditonton sekeluarga .",5,Netflix
memuaskan dan menghibur,5,Netflix
"kalau udh habis infoin oon, jgn langsung sedot saldo",1,Netflix
👍,5,Netflix
"ada beberapa film yang macet, rusak gambar pecah gak karuan,tolong admin memperbaiki kualitas film,khususnya umur film 5 tahun kebawah. cek dan upload ulang film tersebut.",3,Netflix
gw kecewa banget anime nya gabisa di tonton padahal itu anime lama dan anime baru tapi gabisa di tonton gw ngeluarin duit buat nonton itu,1,Netflix
suka,5,Netflix
susah banget masuknya masa harus berlangganan dulu kan bisa minimal masuk dulu ke loby nya biar bisa yakin kek ini malah susah,1,Netflix
"kenapa ya valid terus dan malah suruh ganti aku baru tulisanya, padahal itu sudah benar semua,baru pertama kali daftar Loh ini😏aplikasi jelek",1,Netflix
ga kumpit mlh udah top up,1,Netflix
"ya tuhan sumpah netflix apk nya error terus sumpaj,masa aku dari tadi nyoba login malah stuck di logo awal mulu gk bisa masuk masuk anj tolong dong bantuan nya rugi gw langganan kalau kyk gini ya sumpahhhhhhhh",1,Netflix
ngeselin... saldo kepotong tali pembayaran ditangguhkan... maksudnya gmn coba....,1,Netflix
setelah diupdate kok beberapa judul yang mncl di deretan lanjutkan menonton jadi hilang semua.,2,Netflix
susah masuk..harus pake sandi padahal sudah benar sandi nya..tp tetap gk bisa masuk..percuma downlod gk bisa di pake,1,Netflix
kenapa selesai update bukannya bagus malah eror lanjutin nonton episode baru gx bisa di putar udah berbayar tapi malah gx bisa nonton tolong di perbaiki dong,1,Netflix
keren,5,Netflix
"q kasih bintang empat lah, kecewa banget mahhh, langganan q masih lama non aktifnya tnggl 24/08/2025,tapi sdh 3 hari ini tidak bs kebuka atw nonton, tolong donk Dev nya gmn ini, percuma donk langganan tp bikin kecewa😭😭😭",4,Netflix
pokonya suka banget deh the best👍👍👍,5,Netflix
"gajelas udah bayar bayar giliran di cari di pencarian gk ada,, padahal gw udah nonton 300 lebih episode",1,Netflix
repot harus dipaksa beli,1,Netflix
"dari kemarin tidak bisa menonton, padahal sudah berlangganan. selalu ngestuck pas mau play film, selalu loading terus, bagaimana ini solusinya, masa langganan habis percuma",1,Netflix
gk bagus sekali anj,1,Netflix
lengkap banget,5,Netflix
apk gaje ini login nya ribet,1,Netflix
suka bnget nntn di netflik udah mkh HD lgi,5,Netflix
"tak kasih bintang 2 soalnya sudah didownload kok tidak bisa masuk, padahal sudah masukkan akun",2,Netflix
one Piece tidak update episode stak di 750 loncat arc egghead,1,Netflix
ga bisa buat nonton memuat terus padahal jaringan bagus udh sekitar 4 hari ga bisa,1,Netflix
aplikasi ga guna daftar udah bener tetep salah Mulu,1,Netflix
kasih bintang full me,5,Netflix
sering terjadi keluar aplikasi,1,Netflix
"lho lho kok one piece nya pake ilang d search ga nongol, kenapa nih, apa udah kena pres Konoha sampe d hapus juga tuh kartun, parah banget sih ini bela belain ikut member, biar bisa nonton aman malah d apus kecewa dan perlu d boikot ini.... sampe di balikin lagi tuh anime",4,Netflix
"Terlalu ribet, kenapa harus pakai akun segala,🙄",2,Netflix
bagus,5,Netflix
kenapa lama sekali memutar film/seris nya tolong perbaiki,1,Netflix
bikin akun doang disuruh bauar gilakk,1,Netflix
pintan satu dulu karena gabisa lihat aku masuk emai mulu aku gabisa juga aku kasih pinta dulu aja,1,Netflix
good,5,Netflix
"aplikasi tolol, udah berhenti berlanggana, udah di uninstall juga masih aja nyolong dana gue. udah berbayar masih aja filmnya gak update masih film2 lama. Gimana sih pelayanan aplikasi ini. buruk banget.",1,Netflix
"gajelas apk nya, udh bner masukin email dan sandi mlh gbisa, pdhl itu email asli dan sandi asli, dan gw nyoba semua email gw dan sandi gw semua nya tetep gbisa",2,Netflix
"kenapa ya skrng Netflix sering banget gak bisa dibuka, padahal jaringan baguss, tolong dong di update layanan nya padahal udah langganan",2,Netflix
gak bisa daftar anjirr giman sihh kasih tutor coba,1,Netflix
"Netflix kenapa sekarang di TV suaranya kecil kali, tapi di HP normal, tolong la perbaikannya",5,Netflix
"gajelas sumpah, kalo mau bikin akun dipaksa harus bayar dulu gapaham deh mending apk lain",1,Netflix
suka nonton don lee⭐️⭐️⭐️⭐️⭐️,5,Netflix
"Harap memberi notif untuk pembayaran Netflix, tidak memotong saldo secara otomatis dari E-wallet pengguna..",4,Netflix
no good no good,5,Netflix
gak bisa login gmn nih,1,Netflix
sangat ribet dan sangat pelit,1,Netflix
sub nya delay,1,Netflix
"mohon bantuan, kenapa netflix saya tidak bisa login lagi (keanggotaan telah dibatalkan) sedang saya tidak melakukannya. tks",1,Netflix
AYOLAH RILIS SCISSORS SEVEN MUSIM 5!!!! ITU ADALAH SERIS MASTERPIECE!!!!!!!!,2,Netflix
"baru memalukan transaksi, malah akun di tangguh kan padahal saldo sudah kesedot,",1,Netflix
TERLALU SUSAH UNTUK LOGIN,1,Netflix
tidak bisa masuk akun,1,Netflix
saya membuat akun tetapi tidak jadi jadi,1,Netflix
sudah bayar tapi GK bisa login emang B2 lebihbaik pakek vidio aja.!!!!!!,1,Netflix
seruu bgt bzirrr,5,Netflix
dikit-dikit ga bisa masuk Nyebelin,3,Netflix
lumayan bagus,2,Netflix
"nggak bisa masuk, udah beberapa kali dicoba nggak bisa gimana sihh ini greget gueee 🤬🤬👊",1,Netflix
apk eror gajelas pas mau diputer malah ngeframe gabisa di otak atik hp ku sampe 3 kali mati loh burik emng,1,Netflix
sudah banget mau daftar,1,Netflix
payah,1,Netflix
we can watch the movie easily great app,5,Netflix
film nya gak lengkap mending bajakan,1,Netflix
film nya sedikit,1,Netflix
suka bangettt,5,Netflix
GTA nggak bisa main GTA,1,Netflix
ok,5,Netflix
tolong lengkapi eps one piece 751-1088,4,Netflix
video tai susah betul masuk nya,1,Netflix
woi pa bikin aplikasi yang bener dong gw Uda masukan Gmail lalu kanapa ngga bisa sih aku udah kebelet nonton anime yang udah ilang di YouTube,1,Netflix
kenapa ga bisa di buka?? udah bolak balik uninstall sampe,2,Netflix
dana kesedot,1,Netflix
min jujur... aja saya lagi selingkuh ke loklok... soalnya disana banyak film terbaru walaupun kualitas gambar terkadang tidak hd.... yg jadi masalah... di google nya enggak ada riwayat langganan tapi kepotong terus dispaylater... walaupun sebelumnya memang langganan,5,Netflix
kurang suka soalnya susah buat masuk ke dalam aplikasi nya,1,Netflix
"sampahhh saya saldo saya ke potong 65 ribu tapi pembayaran tertunda terus, padahal saldo udah ken potong",1,Netflix
apk burik 👺👎,1,Netflix
apalah ribet bgt mau jadi anggota,1,Netflix
"keren, tolong buat mode VR kayanya bagus",5,Netflix
"keren banget, CS nya sangat membantu sekali. pelayanannya nomer satu",5,Netflix
"gara"" netflix Tiba-tiba saldo kepotong ntah kok bisa tolong bantuannya",1,Netflix
ini kenapa malah ga bisa kebuka di tv weeii,3,Netflix
keren,5,Netflix
good,5,Netflix
"kenapa sih udh ngebatalin langganan masih kepotong dana aku, mana enggak di refund, najis banget",1,Netflix
no ok,5,Netflix
tolong film Indonesia di perbanyak seperti film believe,5,Netflix
bagus sih cuman pas mau mendaftar akun nya gak bisa bisa padahal udah benar,2,Netflix
woi apk knp saya gk bisa nonton naruto lagi,1,Netflix
banyak adegan yg di potong di stiap movie,1,Netflix
"buruk, 480p sama saja dengan 240p",1,Netflix
suka gabisa masuk. video nya... error mulu 5:10,3,Netflix
"yaallah tolong kembalikan uang saya, tiba tiba ketarik otomatis di akun DANA saya senilai 65.000 itu sepertinya tidak sengaja kepencet fitur langganannya, sayamohon kembalikan uang saya, saya sangat membutuhkanya",1,Netflix
bagus lah,5,Netflix
grafik hd,5,Netflix
sedikit kecewa. film tidak lengkap. padahal banyak platform lain dengan harga yang sama bahkan lebih murah. tapi filmnya lengkap.,1,Netflix
daftar AZ susah slh trus password,1,Netflix
"NETFLIK ADALAH APLIKASI SAMPAH !! SAYA SUDAH MEMBAYAR PAKET PREMIUM RP189.000 SUDAH TRANSFER LEWAT DANA EH PAS DI BUKA DI SURUH GANTI SANDI PADAHAL SANDI UDAH BENER, PAS DI UBAH LAGI SANDI NYA ,ADA TULISAN TERLALU BANYAK USAHA UNTUK MASUK ,COBA LAGI NANTI. JUJUR INI PENGALAMAN PRIBADI YANG SANGAT MENGECEWAKAN .JANGAN DOWNLOAD APLIKASI MENIPU INI. SUDAH BERAPA BANYAK ORANG YANG DI TIPU. KALO GAK PERCAYA COBA AJA BIAR KITA SAMA SAMA DI TIPU OLEH APLIKASI INI",1,Netflix
Yeah,5,Netflix
Sangat suka bgtttt sama Netflix,5,Netflix
"sy sdh langganan tp malah gak bisa memutar video. ""terjadi masalah memutar video 5, 10"" sdh hampir sebln. sdh uninst inatal lagi ttp sama saja. mengecewakan aplikasi besar layanan kecil. biar bintang yg berbicara. terima kasih",1,Netflix
layar hitam kadang bisa kadang tidak nanti di ubah klw sudah normal,1,Netflix
tidak bisa langganan aplikasi gaje padahal udah menyelesaikan pembayaran,1,Netflix
"Tiba"" akun di non-aktifkan, tanpa pemberitahuan, setelah di hubungi pihak Netflix baru di beritahu dan jujur kecewa.",1,Netflix
"tidak bisa di download dan di update,aplikasi eror jelek",1,Netflix
Adain fitur speed,4,Netflix
gabisa di download,1,Netflix
"Netflix kenapa ya sekarang? padahal jaringan saya lancar, mau itu buat tiktok atau game dan ketika saya mau membuka kembali Netflix untuk mengaktifkan berlangganan malah tidak bisa masuk di karenakan permasalahan jaringan. tolong dong di perbaiki padahal saya baru mau mulai berlangganan kembali",1,Netflix
ga bisa di buka padahal sinyal bagus .banyak iklan jga,1,Netflix
Pabrik Gula Mantappppppp,5,Netflix
"jaringan bagus tapi gak bisa masuk, gimana ini percuma langganan.",1,Netflix
"aplikasi ga jelas mau masuk aja ga bisa sampai pake 3 akun, keterangan sandi salah sandi perlu di perbaharui ujung² suruh daftar lagi, bolak balik situ² aja, kalo bisa rating bintang 0 dah kasih bintang 0 ni aplikasi",1,Netflix
tidak bisa menonton,1,Netflix
Tolong perbaiki sistem pembayaran nya donk. Masa aku udah bayar pake Sh*peepay saldo kepotong tapi di Netflix nya pembayaran tertunda sih?? Kan udah bayar jd nya gabisa nonton ini gimana udah 2x kayak gini,2,Netflix
update mulu,3,Netflix
susah banget buat login padahal udah masukin email sama password yg bener,1,Netflix
masuk akunnya ruwett,1,Netflix
aplikasi gajelas gw mau login gabisa ribet bet mau masuk juga,1,Netflix
bagus aplikasi nya . tp film nya kurang lengkap.,5,Netflix
"dulu pernah install tapi hapus lagi ,jujur film nya bagus bagus apalagi yang zombie gitu ehh pas instal ulang filmnya banyak yang hilang jadi fikit apalagi yang zombie",1,Netflix
film nya udah buluk... jadul banget. mahal lagi...,1,Netflix
filmnya pada ngegantung yg 2 season kyk welcome to Eden.. ga ada season 3 nya.. dll... trll byk Indonesia sedang saya sukanya film barat menegangkan kyk the canal.. remain.. jumper yg py kekuatan dan smcmnya...,1,Netflix
"mau daftar pun susah ribet amat, mau daftar mlh diarahin ke berlangganan",1,Netflix
gwe udh top up ya udh gwe kirim dana tapi masih GK bisa bos,1,Netflix
best,5,Netflix
"banyak film yg tidak ada,",3,Netflix
"aplikasi lucu, cari toy story saja tdak ketemu, cari galactus juga tidk ketemu, APLIKASI ANEH, Rugi sy telah membayar.",1,Netflix
"udh berlangganan ,series house of the dragon gak ada 1 pun, padahal series nya ada 4 , apk taik",2,Netflix
aku pengen pake aplikasi ini,5,Netflix
akun sudah benar malah tidak bisa masuk dan ribet banget kalo mau masuk,1,Netflix
"apk ny yg jelek apa gimana sih?udh bener semuany tapi malah disuruh bikin akun baru lagi,tolong dong di baikin apk nya.",1,Netflix
bagus bangat Netflix gak kayak Disney+hotstar jelek bangat gak bisa ngakses haha,5,Netflix
ini knp si susah amat masuk akun ny pake Gmail kok GK bisa di akses2 peke nomberny sama aja tidak valid.lol gimna si ini tolong perbaiki,1,Netflix
udah ngebatalin langganan eh malah tetep kesedot 🤦,2,Netflix
"Gak benar ni apk di download ko gak bisa"" udah dia buat smuanya sama ajah",1,Netflix
payah.. 👎,1,Netflix
buat akun baru donlot aja ribet banyak syarat harus isi ini itu tapi tetap gak bisa buka aplikasinya gak jelas,1,Netflix
ini bagus sekali,5,Netflix
"gabisa di buka, parah",5,Netflix
bagus,5,Netflix
sudah berkali kali pake netflix pembayaran selalu bermasalah padahal saldo udah kepotong tapi dari netflix pembayaran tertunda terus terusan. sangat menggangu,1,Netflix
"kami keluarga tapi tidak satu rumah, untuk langganan kenapa hanya update Netflix hosthold terus. tidak seperti dulu. kalo mau di batas batas saja 5 tv aktif jgn update2 terus2an",1,Netflix
Kok gk bisa nambah akun dri 4 jdi 5? dan gagal akun ke 5...,4,Netflix
pertama kali masuk langsung di bikin males padahal email nya udh benar tapi malah gk bisa,1,Netflix
terimakasih tontonan yang bermanfaat,5,Netflix
"Kenapa tampilannya berubah..? saya kecewa saat ""Daftar Saya"" di ubah tampilannya, malah sama dengan tampilan yg Di ""Beranda"", jadi bingung mau nonton film apa gua, karena tampilannya gk kecil² kayak dulu, jadi tambah bingung milih film nya, Film yg saya simpan di daftar saya -+ 100 judul film yg saya simpan, jadi kalau mau pilih filmnya harus geser² kesamping, (Jadi Lama), kalau dulu kan geser ke bawah aja lebih cepat, karena tampilan gambarnya kecil², sekarang jadi LAMAAA, tolong kembalikan.",1,Netflix
udah bayar mahal sulit untuk masuk c padahal akun dan sandi udah bener,1,Netflix
knp udah di bayar malah tertunda pembayarannya🤦‍♀️🤦‍♀️,2,Netflix
"baru gabung, lalu top up. saldo udh berkurang. paket ponsel aktif tp ga bs buat nonton",1,Netflix
tolong di perbaiki lagi apk nyaa saya udh langganan mau masuk error trss terjadi masalah teknis mending we tv.,2,Netflix
"overall good, tapi tolong lebih banyak kerjasama dengan drama atau film lain",5,Netflix
payah!! pemerasan!,1,Netflix
nice,5,Netflix
app setan,1,Netflix
ini kenapa ya pas nonton film gambar nya suka ke jeda kayak di pause tapi audio tetap jalan dan makan lama makin sering jadi GK nyamanan buat nonton,2,Netflix
knp awal daftar gk bisa ya.. padahal email dan sandi juga sdh benar. tolong diperbaiki lagi aplikasinya,1,Netflix
susah mau masuk,1,Netflix
"gimna si ini udh mana kepotong otomatis dari dana waktu udh bayar langganan lgi ga bisa buat nnton filmnya muter"" trus pdhal mah sinyal jga oke",3,Netflix
"sebenernya netflix bagus' aja tapi di pendaftaran nya itu loh, padahal udah ngasih email sama sandi yg bener malah bilang email salah, sandi slah agk mengecewakan sih, menurutku juga pendafatran agak ribet soalnya kita kan cuma mau nonton ya,tolong bgt cara pendftaran nya yg simpel aja",3,Netflix
good,5,Netflix
"tolol banget masa ga tau apa""tiba""dana gua kena tarik siapan emang",1,Netflix
aplikasi yang bagus,5,Netflix
"GABISA LOGINN, PADAHAL SANDI UDAH BENER",1,Netflix
baguss,5,Netflix
Baguss,5,Netflix
setelah up date android 15 di tablet redmi pad SE kenapa Netflix saya TDK bisa dibuka? kalau di handphone bisa? mohon pencerahan nya. bintang nnti saya update setelah masalah saya terselesaikan.,2,Netflix
kenapa tv saya ga bisa membuka Netflix ya. selalu kode NW-2-5. padahal sy setel untuk perangkat tv untuk netflixnya. apakah bisa dibantu?,5,Netflix
Pengunduh 1 M tetapi film yang ditawarkan kurang lengkap contohnya resident evil dan jurrassic park malah lebih lengkap website LK21 sudah gratis.,1,Netflix
JANGAN DI INSTAL ATAU DI BELI KARNA INI NETFLIX PEMAKSAAN HARUS BAYAR KALAU MAU NONTON!!!!,1,Netflix
"tolong Don min saya sudah tidak menggunakan aplikasinya tapi ttp ada tagihan dan saldo saya si sedot buat bayar tagihan itu ,padahal saya sudah tidak menggunakan aplikasi nya.... bintang 1 untuk apk ini",1,Netflix
SUKAAAA BGTTTT BAGUS KUALITAS NYA👍👍,5,Netflix
huu udah batalin langganan masih disuruh bayar,1,Netflix
bosan nonton disini filmnya ngak update...,1,Netflix
"emang cara buat daftar kudu muter"" dulu ya kesel banget",3,Netflix
saya udah bayar ya netflix kenapa tulisan di aplikasi nya saya belum bayar padahal saldo saya udah berkurang tuh mana nih adminya balas dong,1,Netflix
gak bisa masuk,1,Netflix
Apk aneh,1,Netflix
setelah pembaruan netflix tidak bisa dibuka,1,Netflix
apk nya Berti 👍 Trmksh,5,Netflix
"Tampilan baru setelah update jadi BURUK. Nonton di TV yang biasanya nyaman pilih2 genre jd RIBET. Harus geser jauh ke atas untuk pilih menu bar. Pilihan kategorinya juga hilang. hanya ada : Beranda, Acara, Film, Netflix saya. Bisa tolong tampilannya d design ulang? Atau kembalikan ke tampilan sebelumnya saja. Thanx",1,Netflix
sukaaa banget,5,Netflix
kenapa tadak bisa di bukaa banggg apk nya tolong dong di benerin,1,Netflix
"padahal akun g nyantol kemana2, cuma ke 1 hp, tp mau nonton g bisa, tulisannya mesti upgrade ke yg nonton 2 perangkat, konyol sekali",1,Netflix
gak bisa di tonton video nya,1,Netflix
oky,4,Netflix
"maaf kasih nilainya segini dulu, karna setiap mau pembayaran terkadang bisa masuk dgn mudah, kadang gak bisa kebuka dan suka error (perlu diperbarui informasi pembayaran lan, salah sandi akun lah, dsb) jadi kurang memudahkan aja..smoga bisa lebih baik kedepannya utk memudahkan pembayarannya..",3,Netflix
pas mau nonton eror Mulu padahal udh bayar loh,1,Netflix
bagus banget,5,Netflix
"pas udah login malah disuruh login terus disuruh lagi lagi dan lagi pas udh bisa login mlh harus bayar,jadi bingung deh tolong diperbaiki lagi",1,Netflix
Balikin Uang saya min intinya Balikin,1,Netflix
saya sangat kecewa karena saya tidak bisa daftar.mau dari nomor hp email tetap ga bisa,1,Netflix
terima kasih,5,Netflix
sy sering berpergian dan menggunakan netflik di hp dan terkadang di tv saat di rumah. namun pada saat di luar rumah akses di hp sudah tidak bisa karena di anggap di luar rumah. aturan menyusahkan karena harus menggunakan 1 jaringan internet yaitu di rumah.,1,Netflix
"eror tanpa kejelasan, dan belum ada tanggapan dari pihak netflix nya... Berhenti Berlangganan!",1,Netflix
tolol kebanyakan eror aplikasinya,1,Netflix
akun tak dapat masuk ini!,1,Netflix
i think it will be fun if the audience can leave a comment in the movie. Something like leaving a comment in youtube,4,Netflix
maharani,3,Netflix
sunoah ni netflix padahal gw dah batalkan keanggotaan. pas gw top up buat keperluan auto disedot njir balikin duwit gw woiij,3,Netflix
mau daftar juga ribet gangguan gajelas,1,Netflix
Sush login,1,Netflix
mantap tambah terus tontonannya,5,Netflix
"Filmnya bagus, hanya saja kayaknya kadang² filmnya berhenti sejenak sekitar 10 detik gitu, suaranya aja yg ada, dan.. Dimana anime Ranking of Kingsss😭???? Aku suka anime itu dan mau nonton ulang tapi gak ada :(((. Bukannya dulu ada yh..? :D",4,Netflix
"gak bisa muter film, rugi mbayar",1,Netflix
knapa gak bisa dibuka netflixnya di tablet eror terus padahal udah langganan. tolong di perbaiki apknya spy gak rugi udah langganan tapi gak bisa dibuka.,4,Netflix
karna saya suka sekali,5,Netflix
saldo shopeepay sudah terpotong namun akun Netflix tetap meminta pembayaran,1,Netflix
g bisa login,1,Netflix
"security(keamanan akun) gak banget, akun kena hack 2x langsung terganti emailnya. tidak ada pusat bantuan yang bisa mengatasi cepat. sistem pembayaran langganan juga bisa berbahaya. tolong bantuannya dan peningkatannya. lama lama tidak pakai netflix lagi karena tidak aman",1,Netflix
kemana aja film bagus nya jir,1,Netflix
gaa bisa login mulu,1,Netflix
aplikasi nya udah bagus dan updet juga sih. tapi tolong jadi lebih baik lagi jagan terlalu cepat dan di potong bagian nya. jadi gak terlalu jelas alur cerita nya. baik itu segala film dan juga anime nya. makasih 🥰🥰,3,Netflix
langganan original blom 1 Minggu udh gabisa putar film lagi itu maksudnya gimana? udh bayar kontan itu astaga,1,Netflix
ok,5,Netflix
gak bisa login aneh2,1,Netflix
jelek,1,Netflix
cari di google katanya film yg sama mau nonton ada di Netflix. jadi saya langganan langsung eh taunya pas udah langganan filmnya ga bisa ditonton. aneh banget dah kocak2 ni apk.,3,Netflix
Ok,5,Netflix
filmnya seru aja sih lumayan,5,Netflix
susah daftar,1,Netflix
Krna bnyak yng yng berbayar,1,Netflix
"setelah muncul notifikasi selangkah lg itu klik apalagi ya min ? di layar cuma ada salin link,cek email sm di pojok kanan atas bantuan dan keluar . bingung banget gk masuk2.",5,Netflix
"saya ingin download vidio di Netflix, tapi katanya sudah banyak vidio yang terdownload di perangkat lain, katanya disuruh hapus. padahal udah dihapus sama di uninstall vidio sama aplikasinya, tapi tetep gak bisa. filmnya juga gak lengkap. duh agak nyesel dikit karena download Netflix cuma karena squid game.",2,Netflix
"filmnya tidak terlalu banyak,film yang lama dihapus,harga langganan cukup mahal",3,Netflix
"SAMPAH! SAMPAH! SAMPAH! bget netflik skrg, ngak ikhlas gua udh beli paketan yg mahal malah eror terus ngak bisa diputar video, stiap kali mutar video ganguan tunggu beberapa detik, udah gua tunggu smpe 2 hari ngak berubah² masih juga kyk begitu, kapok gua langganan netflik",1,Netflix
"Sering bermasalah. Tidak bisa dibuka dan selalu terjendala jaringan padahal buka aplikasi lainnya lancar. Sudah coba restart ponsel, mode pesawat, hapus cache juga tapi tetap tidak bisa digunakan",1,Netflix
"saya masih 5 bintang karna puas menonton berupa rupa film di aplikasi ini, pokonya keren dan bagusss yeeyy",5,Netflix
susah bgt mau masuk akun ajaaa,1,Netflix
oK,5,Netflix
belum juga nonton udh minta bayar,1,Netflix
tilong perbanyak dubing indonesia. I have glaucoma so I can still see but it is very difficult to read subtitles.,1,Netflix
good job,5,Netflix
bagus banget banyak drama korea terbagus💗,5,Netflix
bagus baik dan keren,5,Netflix
Mau login gagal terus padahal dah sampai bikin email baru masi aja gabisa,1,Netflix
vidinya banyak sangat jelek,2,Netflix
bagus,5,Netflix
"now we have entered the era of AI AGI and AI ASI. I hope Netflix continues to improve and increase its capabilities to become a Super AI, a super AI that can do anything that exceeds humans, an AI that can improve and repair itself, an AI that can analyze and structure documents accurately and in detail to make training on itself or the output that will be produced, an AI that can be fully integrated into the entire system, an AI that can be fully integrated into humanoid robots.",5,Netflix
"ini aplikasi gk ada peringatan nya kalo paketnya habis, uang saya di aplikasi jadi terkuras sendiri, jadi diperpanjang lagi otomatis gk ada peringatannya",2,Netflix
gak laku🤣,1,Netflix
ok,5,Netflix
"Netflix saya sama sekali tidak bisa dibuka, sudah 2 mingguan dan parahnya lagi saldo saya beberapa hari lalu tetap tersedot untuk bayar langganan netflixnya. Jadi bagaimana ini ya?",2,Netflix
kasih tema warna warni kalau bisa,5,Netflix
netflix lumayan bagus tapi di tempat saya agak ngebug sih,4,Netflix
Sungguh memuaskan,5,Netflix
terlalu ribet untuk masuknya nya sudah download aplikasi malah di arahkan ke websitenya,1,Netflix
bagus,5,Netflix
"sampah, mending hapus saja",1,Netflix
oke baik apl nya,5,Netflix
스크린샷을 찍을 수 없어 짜증나,1,Netflix
"baru aja mau daftar selalu gagal mulu, terjadi kesalahan trus",1,Netflix
harus bayar kah.. ga bisa daftar anjay,1,Netflix
"aplikasi jelek, jaringan bagus padahal giliran nonton ga bisa malah disuruh restart hp konyol👎👎👎👎",1,Netflix
"sudah bagus semuanya , tolong kalo bisa tambahkan donghua",3,Netflix
PLEASE ADD PERSONA 5,5,Netflix
bru mau mnontn ya,5,Netflix
"bagus, tapi sering sekali grafik nya nurun tb tb pdhl saya sudah pakai yang 720 biasanya emang bagus tapi suka kesel kalo lagi nonton tb tb jadi burik kualitas ny pdhl wifi aman aman saja",4,Netflix
kurang baik,1,Netflix
good,5,Netflix
kirain ga bayar jir ternyata bayar,1,Netflix
udh berlangganan yg 700 tapi. masih aja buram kualitas vid nya,1,Netflix
"Netflix skrg jelek bgt penggunaan di batasi, mau nnton jd susah loading teruus hufft",1,Netflix
"saya langganan sebulan,belum nyampai 2 Minggu sudah gak bisa nonton",1,Netflix
tidak cocok untuk kaum mending mendang,1,Netflix
apk ngebug dipakai lihat di hp pakai wifi vidionya kagak muter muter trs pas lihat di tv malah bisa kocak coo mending hapus aja ini kalau gk bisa di hp,1,Netflix
apaan sih nih apk mau login aja gak bisa peh hapus aja nih apk,1,Netflix
apl nya bgs,5,Netflix
mau login aja gak bisa padahal baru download katanya terlalu banyak upaya,1,Netflix
udah bagus tampilan yg kemari ini malah d update jdi ribet cari film nya,5,Netflix
sangat keren buat hari libur anak2 jdi betah di rumah👍👍,5,Netflix
"tidak bisa memutar, layar hitam padahal sudah bayar",1,Netflix
mantap,5,Netflix
kacau saya bayar tapi skrg gak bisa masuk krn update,1,Netflix
bagus,5,Netflix
Sangat seru dan lebih gampang untuk menonton,5,Netflix
"maaf sebelumnya, apk nya bagus tapi.. kenapa waktu aku ingin login, tidak bisa-bisa terus ya? padahal sudah benar.. gimana dong ini? aku binggung, akun, email, nomor ku benar semuanya kok, tapi tetap ga bisa... tolong 🙏🙏🙏",2,Netflix
Good,5,Netflix
luar biasa,5,Netflix
Bagus bisa buat hiburan,5,Netflix
"tolong refund dana saya karena saya tidak melakukan pembayaran apapun ke netflix. keponakan saya melakukannya karena ingin menonton tapi apk nya harus berbayar, jadi dia hanya menyetujui utk bertransaksi. baru lewat beberapa menit saja transaksi yg dilakukan. tolong utk ditindaklanjuti komentar saya secepatnya. terimakasih 🙏🏻",1,Netflix
bagus,5,Netflix
"Udah bayar udah dipotong saldo pembayaran sukses, tp waktu masuk aplilasi malah salah pasword terus, trus gimana maksudnya. email pembayaran sudah benar sandi juga sudah sama. udah bayar tp nggak bisa di pakai. mohon solusinya",1,Netflix
i like it,5,Netflix
"mau buat akun aja ribet,terjadi kesalahan lah, Padahal wifi gw lancar!",1,Netflix
"karena saya sering sekali keluar dari aplikasi, mau liat film malah hp saya ngefreez sampe ngerestart sendiri",1,Netflix
kok makin ribet yaa?,1,Netflix
melakukan pembayaran berulang tanpa konfirmasi,1,Netflix
ini knp apk nya ga bisa di buka dh??,1,Netflix
baguss bangett,5,Netflix
"setiap masuk sandi salah , perbaruan sadi lagi, oke kita ikutin dan Sani sudah di perbarui. masuk Netflix lagi sandi salah lagi. apa coba maksudnya. kita sudah langganan pakai ovo loh . kok kayak gini",1,Netflix
good,5,Netflix
mau daftar aja repot bener dh,1,Netflix
"apk gak beres, nyesel beli pqketannya, gak bisa di buka sama sekali",1,Netflix
"Sangat kecewa dengan fitur keamanannya ""Bukan dari Akun rumah"" yang menyulitkan sekali login... padahal langganan masih panjang. Disuruh ikuti instruksi buat konfirmasi link lewat email, eh link nya malah gak valid ketika diklik. Akhirnya ga bisa nonton, kecewa sekali, sangat merugikan.",2,Netflix
"aplikasi bodok gw dah buat akun terus sudah bayar pas mau log in malah tidak ditemukan email nya, kemaren kemaren gw bayar aman aja. sayang juga uang gw",1,Netflix
ga bisa login. akun ama sandi udah bener tetep aja ngotot sandi salah,1,Netflix
tolong dong audio untuk bahasa Indonesia untuk film atau drama Korea di banyak in jagan cuma 1 atau 2 film biar seru ntn nya,4,Netflix
