reviewId,userName,score,content,at,content_casefolded
e5e2a02a-f835-4c18-856d-03bf7a4256ef,Rian Carlenz29,1,"akun saya tiba tiba berubah akun lain dan hilang sesudahnya saya tidak bisa lagi login akun utama saya , bagaimana keamanan di aplikasi ini, saya jadi tidak bisa melihat barang yang saya pesan saya login ulang malah hilang semua datanya",2025-09-16 08:39:01,"akun saya tiba tiba berubah akun lain dan hilang sesudahnya saya tidak bisa lagi login akun utama saya , bagaimana keamanan di aplikasi ini, saya jadi tidak bisa melihat barang yang saya pesan saya login ulang malah hilang semua datanya"
de35489d-acd9-4ea3-b502-0b222b1e2b49,Ade Noviandi,1,"Kalau mau bangkrut ya tutup aja sekalian aplikasinya, parah device gw X200 Pro, scroll selalu sendat, koneksi wifi 100mbps. makin hari gw tungguin updatenya bukan makin bagus, makin parah.",2025-09-16 08:11:33,"kalau mau bangkrut ya tutup aja sekalian aplikasinya, parah device gw x200 pro, scroll selalu sendat, koneksi wifi 100mbps. makin hari gw tungguin updatenya bukan makin bagus, makin parah."
45cbbacc-5a9a-4110-b8d0-8575b7541d1d,Nit's Collection,5,Bagus kwalitas brg nya.,2025-09-16 08:06:13,bagus kwalitas brg nya.
c5402ff3-5fb4-49ba-93f8-bced2e36cf15,darryl,5,Mantap,2025-09-16 07:29:39,mantap
850964d6-2c80-4b5e-978e-2858209e2116,Ratna Juni,1,aduh buang2 waktu ini aplikasi ga guna. masa udah pilih barang termurah mau check out harga diskonnya hilang semua. aplikasi eek,2025-09-16 07:27:39,aduh buang2 waktu ini aplikasi ga guna. masa udah pilih barang termurah mau check out harga diskonnya hilang semua. aplikasi eek
222d7de7-3511-4f15-b068-003e036d3722,Ikram Nur Sya'bani,5,top markotop,2025-09-16 07:12:55,top markotop
9d679670-b103-43c1-9057-c938271ca12d,Ilham Ramdani,5,sangat cocok,2025-09-16 06:59:08,sangat cocok
bc9a56bb-a842-4d59-b95f-64bb91753bba,Haridas Dhas,5,ok,2025-09-16 06:52:04,ok
dc8d75ff-0822-4263-b668-9dfa40ae10d0,Dinar Fauzan,4,fine fine,2025-09-16 06:50:58,fine fine
4e467523-ae69-4687-a15f-0e2999f9215d,Thanindo Umar,1,lambat semuanya dari toko sampe proses refund juga lambat kayak siput,2025-09-16 06:46:58,lambat semuanya dari toko sampe proses refund juga lambat kayak siput
7ee3b77a-d0c7-46de-80ba-1111c45f19bc,Ani Syah,1,"apk paling jelek!! setiap transaksi selalu error, padahal sudah berhasil tapi mlh di kembalikan saldo nya",2025-09-16 06:26:35,"apk paling jelek!! setiap transaksi selalu error, padahal sudah berhasil tapi mlh di kembalikan saldo nya"
db17cb13-ddd4-4b70-a9f7-5ddce2846adc,Romi Ubaedilah,5,top,2025-09-16 06:10:00,top
35f379d4-2f6d-4faf-ac50-8da478174467,pcr winter,5,soalnya dulu collab sama pcr aq,2025-09-16 06:07:33,soalnya dulu collab sama pcr aq
4870e368-1abd-4f0a-b7c5-b753ac9f32bb,Fahmi Hidayatulloh,1,event diskon kebanyakan bug ...udah berhasil pembayaran tapi gak ada yg berhasil..tiba2 kena pelanggaran melampaui batas...berhasil 1 aja enggak #diamondrp1 88dm,2025-09-16 06:05:35,event diskon kebanyakan bug ...udah berhasil pembayaran tapi gak ada yg berhasil..tiba2 kena pelanggaran melampaui batas...berhasil 1 aja enggak #diamondrp1 88dm
4da7db30-083d-4eac-a3ed-512f3a47941a,Rezaaa Alfian,1,"pesen barang estimasi tanggal ,12 September pesan dari 10 September hingga hari ini barang gak ada kepastian klo cod sih gak masalah bayar di awal ini loh pas lacak paket disitu situ aja gak ada perubahan parah kacau!!!!",2025-09-16 05:55:05,"pesen barang estimasi tanggal ,12 september pesan dari 10 september hingga hari ini barang gak ada kepastian klo cod sih gak masalah bayar di awal ini loh pas lacak paket disitu situ aja gak ada perubahan parah kacau!!!!"
c5ce8f2c-2243-458a-b7b5-d71dad09c020,Daisy Claraviani,1,"Ga bisa transaksi, aplikasi rusak",2025-09-16 05:53:47,"ga bisa transaksi, aplikasi rusak"
886a6670-d655-44f7-bb81-af36b7a8c2f1,Putri Safira,1,diskonnya tiba2 hilang,2025-09-16 05:39:00,diskonnya tiba2 hilang
6d1f4930-c4ff-4ad5-8411-fd256d8accb9,Jay Adi,1,aplikasinya berat beda dengan toko sebelah,2025-09-16 05:38:41,aplikasinya berat beda dengan toko sebelah
a64d5d37-97ae-4f34-81cb-2d94aa4e02d5,Yono Jok,5,amanah terpercaya...,2025-09-16 05:20:57,amanah terpercaya...
b11af0df-1b3b-4aa3-b283-0bccb983bc55,Nova Kusuma,1,aplikasi terjelek,2025-09-16 05:19:54,aplikasi terjelek
885f12aa-595e-4632-ba9e-1939afe33bbb,AHMAD NAWAWI,1,Pelayanan Costumer Service Sangat Buruk,2025-09-16 05:09:53,pelayanan costumer service sangat buruk
84e2f630-9a92-4194-a2d1-5c08365ab8e4,Yuni Anto Prasetiyo,1,"mau sampai kapan sih ini, uang jangan cuma lu bakar buat iklan doang apa, masa mau CO aja dibikin susah gagal berkali-kali, padahal di shopee ga pernah ada kendala, terus pas mau co di kurangin cashback point / bonus point apalah itu namanya malah error 103, terus saldo bonus/cashback itu berkurang/ilang padahal transaksinya belom sukses bahkan belum masukan pin pembayaran, HATI-HATI DISINI BANYAK YANG PALSU HARGA PALSU GRATIS ONGKIR PALSU DISKON PALSU, PAS DI CO GABISA apa yang mau dibanggain?",2025-09-16 05:06:08,"mau sampai kapan sih ini, uang jangan cuma lu bakar buat iklan doang apa, masa mau co aja dibikin susah gagal berkali-kali, padahal di shopee ga pernah ada kendala, terus pas mau co di kurangin cashback point / bonus point apalah itu namanya malah error 103, terus saldo bonus/cashback itu berkurang/ilang padahal transaksinya belom sukses bahkan belum masukan pin pembayaran, hati-hati disini banyak yang palsu harga palsu gratis ongkir palsu diskon palsu, pas di co gabisa apa yang mau dibanggain?"
9da6f1f7-683f-4946-9b1a-a9c39e6ec919,Tubagus Arief,5,aplikasi belanja online rekomended banget produk nya komplit apa yg kita butuhkan disinilah tempatnya,2025-09-16 04:06:30,aplikasi belanja online rekomended banget produk nya komplit apa yg kita butuhkan disinilah tempatnya
bc1149c4-db1b-4107-8b7a-e00752df9626,Adi Wijaya,5,"berlangganan sedjak 2018, aman dan terpercaya",2025-09-16 03:47:25,"berlangganan sedjak 2018, aman dan terpercaya"
9fb6b50a-67cd-4aa3-87d8-5e06b322e92a,Iksan Kamil,1,"apk jelek, transaksi topup selalu di batalkan,",2025-09-16 03:37:54,"apk jelek, transaksi topup selalu di batalkan,"
bab95d7d-52a0-4a3a-9e66-c6cd159dc6dd,Nur Rofiq,1,"hati hati belanja di Tokopedia sekarang,saya sudah 2 kali pesanan melebihi waktu estimasi dan komplain saya di tolak admin",2025-09-16 03:32:43,"hati hati belanja di tokopedia sekarang,saya sudah 2 kali pesanan melebihi waktu estimasi dan komplain saya di tolak admin"
c3357745-aa8d-4bf6-8a30-8d3a0bcef7b9,Ryan Boune,2,aplikasi makin hari makin to**l... menunggu kurir sampe 4 hari...g bisa dibatalin juga...yang logis klo bikin aturan !!,2025-09-16 03:29:18,aplikasi makin hari makin to**l... menunggu kurir sampe 4 hari...g bisa dibatalin juga...yang logis klo bikin aturan !!
3bafb87e-937c-4c45-894c-93050c6c3361,Gio Saputra,1,"sangat mengecewakan, paket yang saya pesan belum datang juga di lokasi yg benar, sudah dilapor keluhan dari pihak admin toko ini tapi masih ambigu belum ada jalan keluarnya, berani buat bisnis besar tapi lepas tanggung jawabnya terhadap keluhan para user aplikasi👎",2025-09-16 03:29:15,"sangat mengecewakan, paket yang saya pesan belum datang juga di lokasi yg benar, sudah dilapor keluhan dari pihak admin toko ini tapi masih ambigu belum ada jalan keluarnya, berani buat bisnis besar tapi lepas tanggung jawabnya terhadap keluhan para user aplikasi👎"
acdab118-757b-416a-9b80-2c91f70f98f8,Nanda Petet,1,"aplikasi eror , buat cek cicilan aj gak bisa sering eror gak guna banget , tolong d perbaiki aplikasi nya",2025-09-16 03:12:55,"aplikasi eror , buat cek cicilan aj gak bisa sering eror gak guna banget , tolong d perbaiki aplikasi nya"
1a973aeb-a014-4e57-a777-c613aeab3299,Test Hp,5,sangant banyak gratis ongkir nya,2025-09-16 03:07:18,sangant banyak gratis ongkir nya
003cc7b8-2754-4936-bb03-db3673dd7105,Yumna Azzukhruf,1,Mau upload barang gagal terus. berkali2 95%. ribet amat.,2025-09-16 02:27:36,mau upload barang gagal terus. berkali2 95%. ribet amat.
8d161964-7dc6-40d2-a65c-18766996328a,Rasel Lolot,5,bagus dan murah,2025-09-16 02:04:27,bagus dan murah
83469627-af2c-4379-b0c1-567641ddef13,Robert Kyun,1,"msh menunggu kurir, lebih dari estimasi gada respon dari penjual maupun admin tokped😇",2025-09-16 02:03:50,"msh menunggu kurir, lebih dari estimasi gada respon dari penjual maupun admin tokped😇"
4e7bf12a-f83d-4e6f-946a-e46e71f26bfe,Nurrahman,1,retur barang prosesnya rumit dan lama..,2025-09-16 01:57:11,retur barang prosesnya rumit dan lama..
3d3c1feb-acc6-4655-a08d-d838afb1e4d0,agus setiawan,1,"sekarang tidak ada gratis ongkir, harus langganan PLUS dulu, yang harga langganannya juauahhhhhh lebih mahal dari VIP si oren...bye tokped",2025-09-16 01:52:25,"sekarang tidak ada gratis ongkir, harus langganan plus dulu, yang harga langganannya juauahhhhhh lebih mahal dari vip si oren...bye tokped"
bd1f08f2-da00-4e57-92ef-bafb9edef62d,Ivan Mohammed,1,"Aplikasi penipu!!! isi saldo tokopedia tidak bisa di pakai belanja dengan sengaja tokopedia tidak memunculkan pada opsi pembayaran. belanja pakai gratis ongkir, di batalkan sepihak oleh penjual. semoga cepat mati aplikasi jahanam ini!!!",2025-09-16 01:52:18,"aplikasi penipu!!! isi saldo tokopedia tidak bisa di pakai belanja dengan sengaja tokopedia tidak memunculkan pada opsi pembayaran. belanja pakai gratis ongkir, di batalkan sepihak oleh penjual. semoga cepat mati aplikasi jahanam ini!!!"
051eaa7a-ae27-4f24-9056-d133a2d8e6c0,Adde Russady,3,"tokopedia sekarang berisik , banyak notifikasi gak penting. harga juga lebih mahal dari S.",2025-09-16 01:49:01,"tokopedia sekarang berisik , banyak notifikasi gak penting. harga juga lebih mahal dari s."
3bbf38dc-dede-42c8-8948-7b4d230fcfed,Awan Wengi,1,"kebanyakan selernya bikin kecewa karena g toat waktu&hati""bnyk seler Abal"" expedisinya jg banyak yng kecewa,lemot",2025-09-16 01:38:15,"kebanyakan selernya bikin kecewa karena g toat waktu&hati""bnyk seler abal"" expedisinya jg banyak yng kecewa,lemot"
89b88343-b428-41de-88b5-9e1a05e4bb85,Shams Yaelu,5,harga murah dg banyak diskon,2025-09-16 01:37:23,harga murah dg banyak diskon
dd3c0ea8-be75-47c2-bcc9-0f3add707af3,Imam Hidayat,1,proses refund dana tidak kunjung selesai dan tidak ada kejelasan. sudah berkali kali buat laporan bahkan email ke Tokopedia care tapi tidak ada penyelesaian. hanya mengulur ulur waktu dengan alasan masih dalam pengecekan. tapi sudah 1 bulan tidak ada kepastian. sungguh sistem yg sangat buruk. dan akhirnya uang tidak ada kejelasan. plikasi sampah. cuma disuruh tunggu tunggu doang.,2025-09-16 01:24:28,proses refund dana tidak kunjung selesai dan tidak ada kejelasan. sudah berkali kali buat laporan bahkan email ke tokopedia care tapi tidak ada penyelesaian. hanya mengulur ulur waktu dengan alasan masih dalam pengecekan. tapi sudah 1 bulan tidak ada kepastian. sungguh sistem yg sangat buruk. dan akhirnya uang tidak ada kejelasan. plikasi sampah. cuma disuruh tunggu tunggu doang.
b4d0dc35-569b-41c3-99da-cfc61e63561b,Jase Icut,5,bagus banget respon cepat,2025-09-16 01:12:34,bagus banget respon cepat
c609f387-a1b0-4c1f-aa83-c43a5337e710,Rusdiana,3,"Saya gak ngerti sistem resi di tokped, pertama pickup pakai jnt, terus LiLo, skrng pindah ke JnE. gmn ya ?",2025-09-16 01:08:02,"saya gak ngerti sistem resi di tokped, pertama pickup pakai jnt, terus lilo, skrng pindah ke jne. gmn ya ?"
d08bba93-f307-48c7-81aa-d9c78a0095d0,Farid Hardana,4,Mantap,2025-09-16 00:49:31,mantap
0f29ccb0-d1b0-4fc6-8019-6d49734f55c6,Tri Febriani,1,dana penjualan saya tertahan alasan review maximal 2 hari cair tapi udah 4 hari dana saya tertahan tapi belum bisa cair juga.,2025-09-16 00:47:47,dana penjualan saya tertahan alasan review maximal 2 hari cair tapi udah 4 hari dana saya tertahan tapi belum bisa cair juga.
eb71668e-6a76-420f-8eae-5d3254b4d736,Bayu Kurniawan,1,👎👎👎👎👎👎👎👎👎👎👎👎👎👎,2025-09-16 00:47:41,👎👎👎👎👎👎👎👎👎👎👎👎👎👎
912697e3-5e58-4faa-842d-fab0490e2857,Kris Cats,1,update trus gk jls mlh eror,2025-09-16 00:44:25,update trus gk jls mlh eror
adcd3b24-5a24-4ad4-8422-a1224f921e7b,Nora waty,1,"Pinpoint alamat tidak akurat. Selalu diarahkan ke tempat lain yg populer (seperti warung, dll.) disekitar rumah.",2025-09-16 00:18:19,"pinpoint alamat tidak akurat. selalu diarahkan ke tempat lain yg populer (seperti warung, dll.) disekitar rumah."
beb61443-26d9-427b-947c-f5be42b970e5,Rudy Tya,4,checkout eror lagi,2025-09-16 00:11:34,checkout eror lagi
c0125f0b-5524-4797-a747-cc83483a73c2,Teguh Pramudya,1,"tidak ada respon dari CS tokopedia mengenai masalah pelaporan. selalu tidak bisa selalu tidak ada respon. selalu tidak ada tanggapan. pengalaman pribadi ini paling buruk pelayanan nya di banding toko"" online yg lain. payah tidak ada penyelesaian terkait semua pelaporan saya. dari mulai tokotarmoc99 yg ternyata sindikat penipuan. sampai akun saya kena hack. dan saldo saya di curi. hingga sisa saldo yg bisa di tarik pun sudah 7x24 jam blm masuk ke akun gopay saya. payah. kacau. buruk lebih buruk.",2025-09-15 23:28:29,"tidak ada respon dari cs tokopedia mengenai masalah pelaporan. selalu tidak bisa selalu tidak ada respon. selalu tidak ada tanggapan. pengalaman pribadi ini paling buruk pelayanan nya di banding toko"" online yg lain. payah tidak ada penyelesaian terkait semua pelaporan saya. dari mulai tokotarmoc99 yg ternyata sindikat penipuan. sampai akun saya kena hack. dan saldo saya di curi. hingga sisa saldo yg bisa di tarik pun sudah 7x24 jam blm masuk ke akun gopay saya. payah. kacau. buruk lebih buruk."
def2a2e4-1c5b-4639-a636-aafc81d96eca,Rosalia Android,1,"pelit gratis ongkir, gak kaya shopee , setiap transaksi gratis ongkir",2025-09-15 23:21:27,"pelit gratis ongkir, gak kaya shopee , setiap transaksi gratis ongkir"
87fdacd8-45fc-4f6a-893b-4e90aa72e6af,Ergi Herlambang,5,atlet,2025-09-15 23:10:07,atlet
2d2b3d72-0104-405c-ab2c-b941c5ee3003,Usep Taryono,5,the best,2025-09-15 21:26:53,the best
933b3614-2f10-4c72-9fb4-9ee0296cbdf0,Rainaldi Rasyid (aldy),5,sya ingin dapat mas,2025-09-15 21:06:32,sya ingin dapat mas
0c81dc6b-4538-4c8d-b480-a974f00091b9,Achmad afandi,2,2dulu,2025-09-15 20:30:34,2dulu
c25b29a7-69b6-41ba-afe8-42175e980752,Walker,2,ok,2025-09-15 20:24:38,ok
06f9eadc-719d-4ef6-b8e9-1e7ab0200922,Fadilah Ahmad Saputra,1,"makin jelek aja kayanya, mau beli token atau bayar tagihan tapi stuck di pilihan pembayaran yang layarnya cuma putih doang padahal udah di update, hapus data aplikasi juga udah tapi sama aja",2025-09-15 19:46:41,"makin jelek aja kayanya, mau beli token atau bayar tagihan tapi stuck di pilihan pembayaran yang layarnya cuma putih doang padahal udah di update, hapus data aplikasi juga udah tapi sama aja"
86d2b6e1-e113-4861-9c68-cea67b36beba,Anugrah Futra,1,"saya mau beli wdp dengan harga promo serta lain nya ,TPI saya malah kena pelanggaran pdhl belum pernah beli satu kaoipun atau curang aneh sekalii Tokopedia ini hadehh",2025-09-15 19:32:30,"saya mau beli wdp dengan harga promo serta lain nya ,tpi saya malah kena pelanggaran pdhl belum pernah beli satu kaoipun atau curang aneh sekalii tokopedia ini hadehh"
bbcd9e4f-1953-4372-a937-5c67260e837a,Atikah Idm,5,mantap,2025-09-15 19:19:05,mantap
f2e22872-ee69-46a8-8f54-294c447d6144,Jumardin Majid,5,baik,2025-09-15 18:28:41,baik
8d72b557-4f67-48c6-b33c-c21383df9f13,Tanto Benjovy,5,mantap,2025-09-15 18:17:30,mantap
173844da-50da-460e-a1f8-89c342d7e862,Akmal Ramadhan,1,scam tai,2025-09-15 18:00:57,scam tai
08f07118-1fa9-4ab7-9269-541b62a04bc6,Alip Mimoy,1,aplikasi ini tidak cocok di android 5-6,2025-09-15 17:56:52,aplikasi ini tidak cocok di android 5-6
9d2bd419-0da3-4036-9f0c-5e846d72c2b8,Muhammad rizki Akbar,1,"aplikasi top up PALING BURUKKK YANG PERNAH ADA, NGASIH PROMO GA BISA DIPKE BANYAK SISTEM ERRORR",2025-09-15 17:47:42,"aplikasi top up paling burukkk yang pernah ada, ngasih promo ga bisa dipke banyak sistem errorr"
081d8b03-8619-438d-83fe-56cc4b9483c4,Wiguna Ms,1,apk banyak bug dan scam,2025-09-15 17:44:06,apk banyak bug dan scam
34d41cce-329e-43c4-af31-d6a64d1f4be7,Khairul Batubara,4,mntap,2025-09-15 17:39:50,mntap
a93e0018-74e9-4f68-b596-d7ed5350b6dd,Adit Tia,5,kerenn,2025-09-15 17:18:00,kerenn
41a9d510-fa6a-4b96-96f7-b68a0e47b16f,Itachi poke,5,baik baguss,2025-09-15 17:16:52,baik baguss
654289d2-4371-415d-b4c2-e955993ca985,Rizki Kurnia,1,taiiii eror muluuuu,2025-09-15 17:15:43,taiiii eror muluuuu
f09533bf-a4f3-4d29-a42b-de2e8692c7c9,Kyoo,1,kasih promo gjelas gabisa di pakai tiap beres transaksi saldo di kembaliin,2025-09-15 17:04:01,kasih promo gjelas gabisa di pakai tiap beres transaksi saldo di kembaliin
5d027f6d-008f-4ff9-ad19-7d8397768121,Hendra Sanjaya,5,mantap,2025-09-15 16:44:02,mantap
b3bdf25d-b85c-494a-96da-e565bee05281,Wardana Putra,1,"Kasih opsi gw mau pakai asuransi apa enggak, orng gosend deket aja kudilu pakai asuransi anjink",2025-09-15 16:33:06,"kasih opsi gw mau pakai asuransi apa enggak, orng gosend deket aja kudilu pakai asuransi anjink"
e1b256d1-ae0d-4773-8c3f-b581b0f8beb1,Yatno Yatno,5,transaksi lebih aman,2025-09-15 16:19:05,transaksi lebih aman
fbd917df-9f0d-491a-9c3a-ab26b3005067,alamsyah masrudi,4,cukup baik namun perlu di tingkatkan performa server nya biar sat set gans admin,2025-09-15 16:12:56,cukup baik namun perlu di tingkatkan performa server nya biar sat set gans admin
72cc65c5-598b-4c90-930f-a1a3eda94cea,IWAN.KUSWORO KUSWORO,4,bagus,2025-09-15 15:46:29,bagus
5747887f-3858-492f-b28c-33114131fc11,san asha,1,scam uda pake promo uang ny di kembalikan trus,2025-09-15 15:45:16,scam uda pake promo uang ny di kembalikan trus
caf60810-4409-414a-8e5f-73da49657042,Amiruddin Nasrullah,1,"gak tau lah makin update makin rumit nih apk nya, dari segi promo nya juga minim banget/ bahkan tidak ada sama sekali, jauh bgt sumpah Ama tokped yang dulu",2025-09-15 15:18:47,"gak tau lah makin update makin rumit nih apk nya, dari segi promo nya juga minim banget/ bahkan tidak ada sama sekali, jauh bgt sumpah ama tokped yang dulu"
24063952-4bfb-41d2-98da-63632b2891f4,Ahmad Syaifudin,1,cs kalian lama dan ribet,2025-09-15 15:13:12,cs kalian lama dan ribet
1b35685f-d566-454a-b420-ac466fe57878,Indra Prayitno,1,belanja di atas 50rb gak ada free omgkir ya beda sama orange,2025-09-15 15:09:11,belanja di atas 50rb gak ada free omgkir ya beda sama orange
cd218f06-b36b-4407-b69a-b89dc95f43d7,Sri Waluyo,5,pelayanannya sangat baik,2025-09-15 14:15:35,pelayanannya sangat baik
fbc22d17-f0c4-4379-9380-d6dc90902fb4,Kanjeng Senopati,5,Kenapa update terus menerus bozz?,2025-09-15 14:13:33,kenapa update terus menerus bozz?
75474002-e7a8-47f1-9a0c-e22c58e541ef,Hanna Risna,1,"ongkir gak kira-kira beda jauh sm shopee,dan tiktok yang keluar kota aja bisa nol ongkirnya,ini tokopedia ke kota aja ongkir kayak ke pelosok.makanya aku jarang buka tokopedia..",2025-09-15 14:12:05,"ongkir gak kira-kira beda jauh sm shopee,dan tiktok yang keluar kota aja bisa nol ongkirnya,ini tokopedia ke kota aja ongkir kayak ke pelosok.makanya aku jarang buka tokopedia.."
99c44e2a-3fda-4e46-a3a7-4c5c9102afa2,Agus Reny,5,belanja sangat mudah trimaksih,2025-09-15 14:04:19,belanja sangat mudah trimaksih
b573cc32-3dfb-46a2-b25e-460c3050d609,Rio Dewi,5,ok,2025-09-15 13:48:08,ok
1304c287-2498-41cd-90ab-96bfff7d4d10,Fitri S,5,apk nya bagus tapi lebih bagus shopee,2025-09-15 13:10:42,apk nya bagus tapi lebih bagus shopee
265b3764-982a-40f1-bc53-3c743b367fa1,Galih Rizki,5,🤔,2025-09-15 12:52:30,🤔
81d4a8f0-606b-4c96-a50f-5e14668665ae,Dila Rhasia,2,fitur plus tdak dapat di gunakan krana kata ny akun saya lebih dari 1 pdahal cuma. 1,2025-09-15 12:36:05,fitur plus tdak dapat di gunakan krana kata ny akun saya lebih dari 1 pdahal cuma. 1
b656ea93-1f4d-46e7-a87b-000826c31f99,Kurisuu,1,paket nyakut berhari-hari,2025-09-15 12:32:53,paket nyakut berhari-hari
2d031507-448a-4287-a34d-9ec8cf776abe,fikar_ driver88,1,Yang salah kirim size seller kenapa ongkir refund yang nanggung pembeli yaaaa...,2025-09-15 12:03:23,yang salah kirim size seller kenapa ongkir refund yang nanggung pembeli yaaaa...
3252bf86-e7ee-4742-af2f-b5144c574298,samantha putra,3,aplikasi lemot padahal sudah sering update,2025-09-15 11:47:09,aplikasi lemot padahal sudah sering update
08d7cf7f-64c1-4214-9582-c18aa39b8bb5,Invi Nix,5,Sangat Saya rekomendasikan buat semuanya yang mau berbelanja Online.,2025-09-15 11:41:12,sangat saya rekomendasikan buat semuanya yang mau berbelanja online.
83123c48-ef1f-4419-a83a-ad45f201cf40,Sony Trixperia,1,"Paket hilang kirim lewat JNT,komplain tokopedia penanganan sampe 4/5 bulan gada kejelasan sampe temen kepikiran, stress meninggal dunia. Padahal ada video pemaketan, ada asuransi pokonya lengkap. Sejak gabung tiktok jelek bgt emg sengaja ngancurin.",2025-09-15 11:21:18,"paket hilang kirim lewat jnt,komplain tokopedia penanganan sampe 4/5 bulan gada kejelasan sampe temen kepikiran, stress meninggal dunia. padahal ada video pemaketan, ada asuransi pokonya lengkap. sejak gabung tiktok jelek bgt emg sengaja ngancurin."
d88e90d5-babd-42bb-a917-f8beecb8874e,Suwardi Purwanto,5,semoga GK di return lg,2025-09-15 11:10:12,semoga gk di return lg
1164010d-da11-4870-bd38-d3763431e99d,Uciha,2,aplikasi bad service,2025-09-15 11:07:17,aplikasi bad service
6c1b4846-5ce8-4ad4-a306-b168105cf44e,Novi Arianti,5,hooh ajah,2025-09-15 10:33:07,hooh ajah
bdc7776b-7679-4d74-bf34-fd7e96c31b44,Sapri,5,mantap,2025-09-15 10:22:17,mantap
8706bb02-576d-4991-87da-f0e670e6b164,Raditya Dhimitri,1,ini kenapa pas habis verifikasi pin ngestuck ya,2025-09-15 10:08:56,ini kenapa pas habis verifikasi pin ngestuck ya
a40a3e47-6535-45c4-ae74-e4b6427e7421,Jatmiko Joxer,3,"Saya suka Tokopedia sudah ratusan kali transaksi yaa 😄😄 gak ada kendala, sukses terus tokopedia.... tapi lama lama harga barang beda, bisa lebih murah di apk sebelah kenapa ya padahal barang dan tipe sama yg di jual",2025-09-15 09:49:44,"saya suka tokopedia sudah ratusan kali transaksi yaa 😄😄 gak ada kendala, sukses terus tokopedia.... tapi lama lama harga barang beda, bisa lebih murah di apk sebelah kenapa ya padahal barang dan tipe sama yg di jual"
9a5851dc-2574-4c5f-9763-a61d1243dfd8,bayu lesmana,1,"beli barang yang datang kosong tidak ada barang nya, sudah komplen dengan bukti jelas tapi di persulit sama Tokopedia. di suruh balikin barang oleh pihak aplikasi nya biar dana kembali sudah gua balikin barang nyampe ke penjual sudah 3 hari yg lalu tp harus korfirmasi di terima oleh penjual, pihak penjual gak di konfirmasi2. dana gua gak kembali2. cukup terakhir dah beli d sini.",2025-09-15 09:43:00,"beli barang yang datang kosong tidak ada barang nya, sudah komplen dengan bukti jelas tapi di persulit sama tokopedia. di suruh balikin barang oleh pihak aplikasi nya biar dana kembali sudah gua balikin barang nyampe ke penjual sudah 3 hari yg lalu tp harus korfirmasi di terima oleh penjual, pihak penjual gak di konfirmasi2. dana gua gak kembali2. cukup terakhir dah beli d sini."
ad66a8c3-af0e-4efe-a8b2-080164086b1f,Sham Sugiarto,5,ok,2025-09-15 09:39:56,ok
0033ac81-b1c5-4c78-96c3-26445b29a308,Sofyan Nur ihsan,5,jualbelionline,2025-09-15 09:26:37,jualbelionline
6499f510-64f6-4c74-bd4b-f083594f7fd0,Arno Kane,5,sangat bermanfaat,2025-09-15 09:18:08,sangat bermanfaat
4cd56c4c-40fa-4116-a9f7-977447d69cd1,AYUB Zulkifli,5,bisa membantu kebutuan kita,2025-09-15 08:43:25,bisa membantu kebutuan kita
a125cf22-e8ee-4458-b4fd-01d2222893fd,Gio Frey,5,"mo minta maaf dulu soalnya dulu pernah kasih bintang 1, makasih ya tokped diskon nya gede trus pas ada masalah di j&t nya gampang banget untuk di urus uang balik semua 100%,paket ku itu 5,3jt trus aku ada add on untuk jaminan paket tiba jadinya 5,4 kirain cuman 5,3 aja yang di ganti ternyata uang add on nya juga di kasih makasih ya :)",2025-09-15 08:42:41,"mo minta maaf dulu soalnya dulu pernah kasih bintang 1, makasih ya tokped diskon nya gede trus pas ada masalah di j&t nya gampang banget untuk di urus uang balik semua 100%,paket ku itu 5,3jt trus aku ada add on untuk jaminan paket tiba jadinya 5,4 kirain cuman 5,3 aja yang di ganti ternyata uang add on nya juga di kasih makasih ya :)"
eac383c1-d224-4c27-83f2-ecbed4887a20,Muhamad Sultan Haji Habibie Al Tawaf (Habibie),5,"Masih menjadi Aplikasi Jual Beli yang Customer Care nya cukup Trusted. Tapi awas, banyak oknum nakal juga di dalamnya. Kalau mau pesan barang lewat aplikasi ini, pastikan lihat toko yang produknya sudah memiliki ulasan yah. Terimakasih...",2025-09-15 08:21:43,"masih menjadi aplikasi jual beli yang customer care nya cukup trusted. tapi awas, banyak oknum nakal juga di dalamnya. kalau mau pesan barang lewat aplikasi ini, pastikan lihat toko yang produknya sudah memiliki ulasan yah. terimakasih..."
328715e4-68ff-4f76-93bd-44af9dcc0b70,Hendri Hadinata,1,Tokopedia skrg isi seller nya nipu semua. Tokopedia juga ga menjaga konsumen nya.,2025-09-15 08:16:48,tokopedia skrg isi seller nya nipu semua. tokopedia juga ga menjaga konsumen nya.
f1d4144c-2047-4600-b9dc-55b4e588823a,AN Drones,1,cara menghubungi customer service terlalu ribet. mau chat CS malah chat ke AI,2025-09-15 08:13:57,cara menghubungi customer service terlalu ribet. mau chat cs malah chat ke ai
a6b4e4aa-1566-4c3d-af74-f5f0b76e708b,Awis pengki Awis,1,makasih,2025-09-15 08:11:32,makasih
